city,state_name,county_name,population,zip_counts,trx_counts,presc_counts
MINOT AFB,ND,WARD,5312,3,34,1
ROCKWOOD,MI,WAYNE,3158,1,44,1
FORDSVILLE,KY,OHIO,530,1,185,1
RANGELY,CO,RIO BLANCO,2263,1,69,3
LLANO,TX,LLANO,3497,1,2197,8
WESTWEGO,LA,JEFFERSON,8326,2,1203,2
SALEM,AR,SALINE,1993,1,1461,8
HARVEST,AL,MADISON,5819,1,553,3
ODENTON,MD,ANNE ARUNDEL,41846,2,976,16
CEDAR LAKE,IN,LAKE,13183,1,1142,5
HARDIN,MT,BIG HORN,3905,1,834,7
LYNNVILLE,IN,WARRICK,960,1,1811,2
WHITESVILLE,KY,DAVIESS,555,1,911,1
DEER PARK,TX,HARRIS,33474,2,898,11
CHILTON,WI,CALUMET,3859,1,1018,9
RAYMOND,WA,PACIFIC,4241,1,258,3
CARTERVILLE,MO,JASPER,1968,2,161,1
JOLIET,IL,WILL,147344,8,30591,190
PLATTE CITY,MO,PLATTE,9462,1,2568,12
KNOXVILLE,TN,KNOX,586048,23,149085,958
HUDSON,WI,ST. CROIX,24832,1,3880,20
OSKALOOSA,IA,MAHASKA,12592,1,5747,26
INDEPENDENCE,MO,JACKSON,116672,10,24617,104
HINESVILLE,GA,LIBERTY,51206,2,6052,25
DAYTONA BEACH,FL,VOLUSIA,69186,12,34834,216
SANDPOINT,ID,BONNER,13145,1,5196,30
NORTHPORT,AL,TUSCALOOSA,26115,4,8202,44
WAUSAU,WI,MARATHON,73593,2,18608,158
HAZELWOOD,MO,ST. LOUIS,25117,2,5619,17
ELLIJAY,GA,GILMER,3701,1,2719,10
MARBLE HILL,MO,BOLLINGER,1464,1,28,1
VERSAILLES,KY,WOODFORD,17298,2,3287,17
GREENVILLE,OH,DARKE,12720,1,6682,25
TAYLORSVILLE,NC,ALEXANDER,5544,1,5700,18
BLAIR,NE,WASHINGTON,7892,1,2522,10
CENTEREACH,NY,SUFFOLK,31493,1,2241,13
PERHAM,MN,OTTER TAIL,3645,1,2073,12
HOLBROOK,NY,SUFFOLK,25824,1,674,10
HENDERSON,TN,CHESTER,6357,1,5027,21
LAKE STATION,IN,LAKE,11845,1,147,3
EAGLE RIVER,WI,VILAS,1592,1,2077,8
CELINA,TN,CLAY,1420,1,4148,11
FORT RILEY,KS,RILEY,6368,1,215,5
OAKLAND,TN,FAYETTE,8891,2,797,5
REINBECK,IA,GRUNDY,1626,1,391,2
BRANSON WEST,MO,STONE,446,1,3145,11
CLOSTER,NJ,BERGEN,8511,1,1356,8
BARNESVILLE,OH,BELMONT,4148,1,4297,8
DEER PARK,WA,SPOKANE,4364,1,1624,14
WILLIAMSON,WV,MINGO,2872,1,2079,10
URBANA,MO,DALLAS,415,1,64,1
CHURCH HILL,TN,HAWKINS,6664,1,4915,9
TIGERTON,WI,SHAWANO,705,1,421,1
EPHRAIM,UT,SANPETE,7308,1,229,3
SENOIA,GA,COWETA,4412,1,290,3
HANALEI,HI,KAUAI,299,1,17,1
OSAGE,IA,MITCHELL,3555,1,983,5
GLENDALE HEIGHTS,IL,DUPAGE,33617,2,693,6
RANCHO SANTA FE,CA,SAN DIEGO,2510,1,324,4
DRESDEN,OH,MUSKINGUM,1691,1,670,3
SPOKANE,WA,SPOKANE,412275,19,87407,671
HARRISON,AR,BOONE,14097,2,13143,51
HUNTSVILLE,TX,WALKER,42241,8,13916,43
VALLEJO,CA,SOLANO,173256,4,20070,178
WEST LOGAN,WV,LOGAN,364,1,1029,1
PALOS HEIGHTS,IL,COOK,12520,1,14264,105
HARRISON,NJ,HUDSON,20061,1,595,4
MADISON,NJ,MORRIS,17654,1,714,6
COMMACK,NY,SUFFOLK,36953,2,8287,55
NEW ALEXANDRIA,PA,WESTMORELAND,526,1,490,1
PLEASANT GARDEN,NC,GUILFORD,4932,2,523,2
GORE,OK,SEQUOYAH,951,1,1906,3
WESTMONT,IL,DUPAGE,24443,1,2837,32
HOLT,MI,INGHAM,26065,3,2022,12
SOUTH FULTON,TN,OBION,2214,1,3454,4
EMPORIUM,PA,CAMERON,2344,1,1091,7
DELANO,CA,KERN,54917,1,10254,27
PARKESBURG,PA,CHESTER,3993,1,727,7
WESTMINSTER,SC,OCONEE,2591,1,960,4
NELLIS AFB,NV,CLARK,3501,2,422,11
KIMBERLY,WI,OUTAGAMIE,6802,2,1210,4
MEDINA,NY,ORLEANS,7816,1,3127,9
RIDLEY PARK,PA,DELAWARE,7065,1,6006,26
LE ROY,IL,MCLEAN,3493,1,353,1
BRIDGEWATER,VA,ROCKINGHAM,6145,1,1327,4
GROVE HILL,AL,CLARKE,1738,1,1770,6
NOKOMIS,FL,SARASOTA,3355,1,1000,3
LEVITTOWN,PR,TOA BAJA,25121,1,787,3
COAL GROVE,OH,LAWRENCE,2074,1,342,4
CAMILLA,GA,MITCHELL,6488,1,3092,7
BURLINGTON,IA,DES MOINES,28474,1,328,9
COTTONWOOD HEIGHTS,UT,SALT LAKE,33843,3,906,8
KELLOGG,ID,SHOSHONE,3113,1,2297,7
PALESTINE,IL,CRAWFORD,1273,1,80,1
KRONENWETTER,WI,MARATHON,8079,1,193,1
AYNOR,SC,HORRY,967,2,1820,3
PASCOAG,RI,PROVIDENCE,4594,2,1170,13
FULTON,IL,WHITESIDE,3315,1,2978,3
HOLTS SUMMIT,MO,CALLAWAY,4391,1,205,2
MONTROSE,PA,SUSQUEHANNA,1477,1,2528,10
CRANE,MO,STONE,1357,1,811,2
SPRING HILL,FL,HERNANDO,111076,5,38296,132
LAKE PLACID,FL,HIGHLANDS,18227,2,3445,15
MARYVILLE,IL,MADISON,7952,1,11125,45
DANVILLE,KY,BOYLE,19529,2,17217,56
UNION,MS,NEWTON,1897,1,1196,6
NEW CITY,NY,ROCKLAND,35101,3,7172,50
TRENT WOODS,NC,CRAVEN,4021,1,696,3
WAIPAHU,HI,HONOLULU,39469,1,7402,38
TIOGA,ND,WILLIAMS,1339,1,532,6
PALMETTO,FL,MANATEE,13748,2,2868,18
PULASKI,TN,GILES,7597,1,7474,23
MARSHALL,TX,HARRISON,22831,3,11503,37
LAKE WORTH,TX,TARRANT,4896,1,439,3
NORCROSS,GA,GWINNETT,16592,1,10666,50
ELLSWORTH,ME,HANCOCK,8180,1,2899,34
SUN PRAIRIE,WI,DANE,34661,1,5880,29
SAUKVILLE,WI,OZAUKEE,4433,1,505,1
CANAL FULTON,OH,STARK,5408,1,3735,6
PORT WASHINGTON,NY,NASSAU,15808,3,1956,16
HARVEY,ND,WELLS,1646,1,1049,6
BOUND BROOK,NJ,SOMERSET,10180,1,723,8
OLD TAPPAN,NJ,BERGEN,5894,1,663,5
ROANOKE RAPIDS,NC,HALIFAX,22225,1,14943,53
KODIAK,AK,KODIAK ISLAND,8851,2,282,9
IRONWOOD,MI,GOGEBIC,6448,1,2915,13
HEAVENER,OK,LE FLORE,3636,1,316,3
PORT ARANSAS,TX,NUECES,4266,1,755,4
GLENPOOL,OK,TULSA,13936,2,1007,6
CALDWELL,TX,BURLESON,4373,1,1295,4
WAXHAW,NC,UNION,17147,1,2824,14
PACIFIC CITY,OR,TILLAMOOK,1076,2,1370,4
SOUTH PASADENA,FL,PINELLAS,5095,1,3172,15
PARKERS PRAIRIE,MN,OTTER TAIL,997,1,66,1
RIVER EDGE,NJ,BERGEN,11435,1,583,8
NORTHPORT,MI,LEELANAU,525,1,15,1
POLLOCK PINES,CA,EL DORADO,7156,2,337,2
OKOLONA,MS,CHICKASAW,2591,1,3350,4
LANSING,IL,COOK,27402,2,67,2
ST. GEORGE,UT,WASHINGTON,120899,3,945,5
ARLINGTON,KY,CARLISLE,301,1,3753,1
BETHANY,MO,HARRISON,3062,1,2480,7
SPENCER,NC,ROWAN,3257,2,1893,2
FARRAGUT,TN,KNOX,23778,1,1582,6
WASHINGTON TERRACE,UT,WEBER,9248,1,691,3
ARGYLE,TX,DENTON,4381,1,58,2
ROYAL CITY,WA,GRANT,2237,1,73,1
UNADILLA,GA,DOOLY,3525,1,1049,2
GREENSBORO,NC,GUILFORD,343090,25,99063,568
AUSTIN,TX,TRAVIS,1687311,71,133967,1194
BURLINGTON,VT,CHITTENDEN,109763,4,12968,182
YUBA CITY,CA,SUTTER,120456,2,25172,127
SOUTH JORDAN,UT,SALT LAKE,76598,2,5329,39
MANTI,UT,SANPETE,3754,1,392,3
MIDDLETON,WI,DANE,20034,2,1813,21
BERWYN,IL,COOK,54391,1,14277,93
SEDRO-WOOLLEY,WA,SKAGIT,12072,1,194,1
BELTON,MO,CASS,23642,1,3535,16
PUNXSUTAWNEY,PA,JEFFERSON,6117,1,6523,23
IRON MOUNTAIN,MI,DICKINSON,18432,1,6798,35
ELMHURST,IL,DUPAGE,46746,1,15620,119
TISHOMINGO,MS,TISHOMINGO,356,1,880,2
VAN WERT,OH,VAN WERT,10676,1,6088,24
WILLIMANTIC,CT,WINDHAM,17358,1,5337,42
HARKER HEIGHTS,TX,BELL,32421,2,1757,16
CLAREMONT,NH,SULLIVAN,12932,1,1918,20
GILROY,CA,SANTA CLARA,118993,1,5395,46
ELGIN,ND,GRANT,603,1,303,3
WEYERS CAVE,VA,AUGUSTA,1950,1,916,6
ROSEVILLE,MN,RAMSEY,36457,1,2375,30
ESSEX JUNCTION,VT,CHITTENDEN,10852,1,730,9
LINEVILLE,AL,CLAY,2249,1,1866,4
OWENTON,KY,OWEN,1533,1,1225,3
SIDNEY,MT,RICHLAND,6466,1,2251,14
CLINTON,TN,ANDERSON,10075,2,6183,22
JACKSON,WI,WASHINGTON,7200,1,345,3
BELLMEAD,TX,MCLENNAN,10744,2,1813,6
MILLERSPORT,OH,FAIRFIELD,1074,1,2077,3
EVELETH,MN,ST. LOUIS,3569,1,309,1
NACHES,WA,YAKIMA,847,1,710,2
ASHFORD,AL,HOUSTON,2181,1,26,1
TELLURIDE,CO,SAN MIGUEL,2479,1,99,3
OCEAN CITY,NJ,CAPE MAY,10971,1,1799,9
WAVERLY,NY,TIOGA,4115,1,228,3
CARPINTERIA,CA,SANTA BARBARA,13385,2,1163,7
BERRYVILLE,AR,CARROLL,5550,1,3762,9
EIELSON AFB,AK,FAIRBANKS NORTH STAR,3229,1,24,1
CALHAN,CO,EL PASO,834,1,381,3
IMLAY CITY,MI,LAPEER,3761,1,126,3
ASHVILLE,OH,PICKAWAY,6658,1,926,2
WOODVILLE,OH,SANDUSKY,2016,1,785,4
LOREAUVILLE,LA,IBERIA,840,1,341,1
ADAMSVILLE,AL,JEFFERSON,4281,4,1413,2
NEWFIELD,NJ,GLOUCESTER,1543,1,237,1
OKARCHE,OK,CANADIAN,1331,1,334,2
CALHOUN FALLS,SC,ABBEVILLE,1902,1,364,2
TUPELO,MS,LEE,45466,5,45138,225
STANTON,MI,MONTCALM,1422,1,728,5
WALNUTPORT,PA,NORTHAMPTON,2087,1,328,5
GAITHERSBURG,MD,MONTGOMERY,67985,7,8519,71
GREENACRES,FL,PALM BEACH,41117,3,5790,31
NORWALK,CT,FAIRFIELD,88816,9,16704,142
GRENADA,MS,GRENADA,12219,4,11596,29
MAITLAND,FL,ORANGE,17652,3,11102,65
LARCHMONT,NY,WESTCHESTER,6087,1,2556,12
PORTSMOUTH,NH,ROCKINGHAM,93069,4,10329,98
SAN JUAN,PR,SAN JUAN,323279,34,152797,810
POTEAU,OK,LE FLORE,8863,3,4196,23
ZEPHYRHILLS,FL,PASCO,82476,3,31976,126
TORRANCE,CA,LOS ANGELES,143592,9,57491,504
NEOSHO,MO,NEWTON,12176,1,12367,26
SLIDELL,LA,ST. TAMMANY,93040,4,30404,148
CLARINDA,IA,PAGE,5366,1,4102,15
MONONA,WI,DANE,8175,2,2499,25
FAYETTEVILLE,GA,FAYETTE,17991,2,24924,120
WEAVERVILLE,NC,BUNCOMBE,4027,2,3530,14
HOODSPORT,WA,MASON,134,1,257,3
LA MARQUE,TX,GALVESTON,17319,2,257,6
RADCLIFF,KY,HARDIN,22914,3,1311,11
BAD AXE,MI,HURON,3249,1,4992,23
JESUP,GA,WAYNE,12198,2,9836,27
WONEWOC,WI,JUNEAU,788,1,301,2
STARKE,FL,BRADFORD,5647,2,3320,20
DUNLAP,IL,PEORIA,1448,1,134,3
SARANAC LAKE,NY,FRANKLIN,7404,1,3560,29
WEDOWEE,AL,RANDOLPH,794,1,623,4
SPRING LAKE,NC,CUMBERLAND,12005,2,507,7
SALLISAW,OK,SEQUOYAH,8497,1,4708,13
ALBIA,IA,MONROE,3681,1,2068,8
CLAYTON,NJ,GLOUCESTER,8738,2,64,1
CLARKSON,KY,GRAYSON,886,2,688,1
LA GRANDE,OR,UNION,15515,1,3823,31
ROCKY POINT,NY,SUFFOLK,13521,3,689,7
WERNERSVILLE,PA,BERKS,2799,1,927,9
CORNELIUS,OR,WASHINGTON,12822,1,321,8
COPENHAGEN,NY,LEWIS,772,1,91,1
CHARLEVOIX,MI,CHARLEVOIX,4137,1,1177,14
MILLERSBURG,PA,DAUPHIN,4467,1,1390,7
BEAVER DAM,KY,OHIO,6621,1,3065,11
REDWOOD FALLS,MN,REDWOOD,4963,1,3242,12
OCCIDENTAL,CA,SONOMA,823,2,646,5
SOUTH WILLIAMSON,KY,PIKE,569,2,7176,16
FREDONIA,KY,CALDWELL,396,1,907,2
HICKSVILLE,OH,DEFIANCE,3464,1,1694,6
WILLOW,AK,MATANUSKA-SUSITNA,1987,1,48,3
MCGREGOR,TX,MCLENNAN,5331,1,615,2
NEODESHA,KS,WILSON,2338,1,1821,8
JEFFERSON,LA,JEFFERSON,10501,1,946,7
JASPER,FL,HAMILTON,4941,1,2214,4
APPLETON CITY,MO,ST. CLAIR,1080,1,766,3
MORROW,OH,WARREN,1325,1,75,2
PROSPERITY,SC,NEWBERRY,1292,1,993,6
CASS LAKE,MN,CASS,756,1,559,9
SOUTH BOARDMAN,MI,KALKASKA,535,1,678,2
ANDREWS,SC,WILLIAMSBURG,3900,1,2044,6
DREW,MS,SUNFLOWER,1608,1,189,2
BEND,OR,DESCHUTES,109802,5,25491,247
DUBUQUE,IA,DUBUQUE,68109,5,34231,153
DORAL,FL,MIAMI-DADE,65741,5,10643,40
RANCHO MIRAGE,CA,RIVERSIDE,18528,1,28627,204
PUNTA GORDA,FL,CHARLOTTE,20369,1,9241,52
ELK GROVE,CA,SACRAMENTO,174775,4,17654,103
HOLLAND,MI,OTTAWA,100432,2,17833,121
EASTHAMPTON,MA,HAMPSHIRE,15829,1,1437,13
EAST PATCHOGUE,NY,SUFFOLK,22172,1,7226,56
ASHLAND,OR,JACKSON,21281,1,5098,46
NORTH CREEK,NY,WARREN,698,1,570,4
FERNLEY,NV,LYON,21476,1,987,9
MONONA,IA,CLAYTON,1471,1,321,2
FORT PIERCE,FL,ST. LUCIE,46103,8,16386,110
ROBSTOWN,TX,NUECES,11755,1,638,5
MARION,AR,CRITTENDEN,12310,1,1871,11
STERLINGTON,LA,OUACHITA,2931,2,2069,5
CARROLLTON,IL,GREENE,2398,1,1644,5
PIQUA,OH,MIAMI,21936,1,6704,19
RICHFIELD,MN,HENNEPIN,36354,1,4972,37
EARLE,AR,CRITTENDEN,2179,1,1086,1
BREAUX BRIDGE,LA,ST. MARTIN,18484,1,4453,10
ERWIN,NC,HARNETT,5156,2,4492,8
GRAYSLAKE,IL,LAKE,20725,1,1659,16
PHENIX CITY,AL,RUSSELL,36487,3,6612,13
GRAPELAND,TX,HOUSTON,1443,1,325,1
HILLSBORO,TX,HILL,8476,1,4416,11
SULPHUR,OK,MURRAY,5043,1,1508,5
MECHANICVILLE,NY,SARATOGA,5037,1,637,7
MOSCOW,ID,LATAH,26145,2,3469,20
SILVIS,IL,ROCK ISLAND,7475,3,1222,10
IRON RIVER,MI,IRON,2995,2,2128,11
ENTERPRISE,UT,WASHINGTON,1890,1,118,1
LIVE OAK,FL,SUWANNEE,7118,1,4132,11
SEVEN HILLS,OH,CUYAHOGA,11590,1,51,2
DES ARC,AR,PRAIRIE,1582,1,523,3
OSHKOSH,NE,GARDEN,777,1,399,3
OTSEGO,MI,ALLEGAN,11852,1,29,1
FIRESTONE,CO,WELD,34230,2,307,5
EUREKA,NV,EUREKA,462,1,191,3
CLIFTON,CO,MESA,20748,2,992,5
DECATURVILLE,TN,DECATUR,862,1,1029,1
ROCHELLE,GA,WILCOX,1103,1,33,2
AKRON,IA,PLYMOUTH,1463,1,961,3
TOWNSEND,DE,NEW CASTLE,2659,1,12,1
COLLINGDALE,PA,DELAWARE,8794,1,649,4
CRUM,WV,WAYNE,48,1,468,1
ATOKA,OK,ATOKA,3015,1,886,4
EARLIMART,CA,TULARE,8668,1,18,1
COVINGTON,LA,ST. TAMMANY,10564,1,34331,177
STONY BROOK,NY,SUFFOLK,12428,1,10812,155
STANFORD,KY,LINCOLN,4393,1,3476,20
HACKENSACK,NJ,BERGEN,44188,2,23656,220
WINTERSET,IA,MADISON,5383,1,3256,13
ALLENTOWN,PA,LEHIGH,683794,7,67833,578
LENOIR,NC,CALDWELL,17913,2,9248,50
ST. LOUIS,MO,ST. LOUIS,2024074,36,8233,68
BRENTWOOD,NY,SUFFOLK,63399,1,4544,31
GLOBE,AZ,GILA,13182,3,2075,16
GRAYLING,MI,CRAWFORD,3790,1,3552,24
HILLSDALE,MI,HILLSDALE,11223,1,6815,27
SMITHVILLE,TX,BASTROP,4515,1,334,4
RONAN,MT,LAKE,2116,1,818,11
ESSEXVILLE,MI,BAY,3278,1,3455,15
NEW MILFORD,NJ,BERGEN,16429,1,200,2
HANCOCK,MD,WASHINGTON,1529,1,720,6
GRUNDY CENTER,IA,GRUNDY,2670,1,1329,6
SHERWOOD,AR,PULASKI,31436,4,4921,21
CADDO,OK,BRYAN,1104,1,104,2
HOLDREGE,NE,PHELPS,5408,1,5293,14
MAYO,FL,LAFAYETTE,1269,1,1224,5
TROY,MT,LINCOLN,964,1,376,1
CORNING,CA,TEHAMA,8604,1,1853,10
FORT CARSON,CO,EL PASO,14951,2,203,5
REDFIELD,SD,SPINK,2273,1,2674,4
BROOKVILLE,PA,JEFFERSON,4388,1,10386,26
BUNNELL,FL,FLAGLER,2943,1,180,2
FAIRBURN,GA,FULTON,16768,2,343,2
CARLE PLACE,NY,NASSAU,5131,1,1522,7
NORTH FOND DU LAC,WI,FOND DU LAC,5081,1,2000,9
BALDWYN,MS,LEE,3268,2,2060,7
BUCHANAN,GA,HARALSON,1176,1,1113,3
CROSS PLAINS,WI,DANE,4286,1,715,3
JOHNSONVILLE,SC,FLORENCE,1485,1,667,2
TERRACE PARK,OH,HAMILTON,2295,1,705,1
COOPERSTOWN,ND,GRIGGS,903,1,449,5
WELCH,OK,CRAIG,584,1,87,1
MILWAUKEE,WI,MILWAUKEE,1365787,37,148139,1139
THE WOODLANDS,TX,MONTGOMERY,113819,6,23594,170
PLANO,TX,COLLIN,287677,8,54525,472
MIDDLETOWN,CT,MIDDLESEX,46258,2,15484,155
CROSBY,MN,CROW WING,3385,1,5330,33
AITKIN,MN,AITKIN,1985,1,2493,22
THERMOPOLIS,WY,HOT SPRINGS,3029,1,2096,10
GAINESVILLE,GA,HALL,167371,3,53065,275
WAYCROSS,GA,WARE,23671,3,22611,74
MONTEVIDEO,MN,CHIPPEWA,5043,1,2335,13
NORTHFIELD,OH,SUMMIT,3663,1,166,5
PRENTISS,MS,JEFFERSON DAVIS,933,1,3111,8
MARYSVILLE,OH,UNION,24949,2,7564,38
SILOAM SPRINGS,AR,BENTON,21975,1,3481,18
SHORTSVILLE,NY,ONTARIO,1405,1,1099,4
MEADE,KS,MEADE,1523,1,547,3
WINNETKA,IL,COOK,12316,1,3273,15
TAYLORS,SC,GREENVILLE,22230,1,2810,7
MIDDLEPORT,NY,NIAGARA,1743,1,1861,4
TRUMANSBURG,NY,TOMPKINS,1717,1,763,7
NEW EGYPT,NJ,OCEAN,2460,1,25,2
RUSK,TX,CHEROKEE,5602,1,1971,7
AZUSA,CA,LOS ANGELES,49974,2,3397,10
LIGHTHOUSE POINT,FL,BROWARD,11270,1,3634,14
HUNTINGTON,IN,HUNTINGTON,17942,1,4705,21
GRAND BAY,AL,MOBILE,3897,1,492,3
SAN ANTONIO,PR,QUEBRADILLAS,1419,1,116,3
SAN ANTONIO,PR,AGUADILLA,1625,1,116,3
SAN ANTONIO,PR,DORADO,7655,1,116,3
KALONA,IA,WASHINGTON,2537,1,321,4
COLVILLE,WA,STEVENS,5135,1,3605,23
FLAT ROCK,MI,WAYNE,10004,1,1107,5
TUSCUMBIA,AL,COLBERT,8461,1,3525,9
CLAY,WV,CLAY,441,1,1145,7
BELLE PLAINE,IA,BENTON,2440,1,619,3
PORT BARRE,LA,ST. LANDRY,2640,1,231,1
RIVERDALE,CA,FRESNO,3433,1,397,3
CONCORDIA,MO,LAFAYETTE,2366,1,456,1
WESTHAMPTON BEACH,NY,SUFFOLK,1797,1,643,9
FREELAND,WA,ISLAND,2154,1,519,5
DESTREHAN,LA,ST. CHARLES,11398,1,871,5
BROWNSVILLE,OR,LINN,1823,1,235,3
MYRTLE,MS,UNION,498,1,15,1
WELEETKA,OK,OKFUSKEE,954,1,513,2
HAYFORK,CA,TRINITY,2711,1,138,2
NEW WASHINGTON,OH,CRAWFORD,920,1,348,1
WYNANTSKILL,NY,RENSSELAER,3154,2,430,2
EAST ROCKAWAY,NY,NASSAU,9814,2,762,3
BAMBERG,SC,BAMBERG,3189,1,7037,8
ELSBERRY,MO,LINCOLN,2077,1,886,1
BURLINGTON,IN,CARROLL,604,2,15,1
FORT HALL,ID,BANNOCK,2971,3,133,3
COCOA BEACH,FL,BREVARD,11705,2,2950,28
WESTON,WI,MARATHON,15167,1,7469,51
SPARTANBURG,SC,SPARTANBURG,182701,6,72672,356
FULLERTON,CA,ORANGE,138632,8,32937,170
MENLO PARK,CA,SAN MATEO,34698,2,3077,53
BINGHAMTON,NY,BROOME,148145,4,24104,159
DOUGLASVILLE,GA,DOUGLAS,33992,5,13510,66
LOUDON,TN,LOUDON,5890,1,3659,6
HILO,HI,HAWAII,45056,1,13564,88
LONG BRANCH,NJ,MONMOUTH,30241,1,7199,63
ROSEVILLE,CA,PLACER,141500,3,52244,325
LAJAS,PR,LAJAS,4596,1,8538,22
PARADISE,CA,BUTTE,5928,2,9966,59
OAK LAWN,IL,COOK,55022,1,18854,153
MONTROSE,NY,WESTCHESTER,3270,1,382,4
MCKEESPORT,PA,ALLEGHENY,19009,2,10702,41
WASHINGTON,IA,WASHINGTON,7230,1,8101,18
MARYSVILLE,WA,SNOHOMISH,170009,2,6747,45
BROWNSVILLE,TN,HAYWOOD,9435,1,6019,17
FORT DODGE,IA,WEBSTER,23888,1,11193,67
CLAYTON,NC,JOHNSTON,24887,3,7349,36
DILLON,SC,DILLON,9089,1,9358,26
KINGSBURG,CA,FRESNO,12108,1,1233,5
BASTROP,TX,BASTROP,17120,1,6615,33
OAK PARK,MI,OAKLAND,29431,1,4108,18
GARDEN CITY,UT,RICH,617,1,626,2
CASCADE,ID,VALLEY,1025,1,295,3
BANNOCKBURN,IL,LAKE,1506,1,3043,23
HARRINGTON,DE,KENT,4543,1,950,3
OAKLYN,NJ,CAMDEN,3955,1,50,1
ROSE HILL,NC,DUPLIN,1618,1,2645,6
THURMONT,MD,FREDERICK,7659,1,1317,5
PACE,FL,SANTA ROSA,22860,1,4422,21
KETCHUM,ID,BLAINE,4160,1,773,10
FAYETTE,AL,FAYETTE,4275,1,4781,8
UNION,OH,MONTGOMERY,6891,2,13,1
ROCKTON,IL,WINNEBAGO,7441,1,1560,2
WINFALL,NC,PERQUIMANS,610,2,615,1
IONE,CA,AMADOR,8568,1,253,2
FLANDREAU,SD,MOODY,2316,1,800,2
MUNDAY,TX,KNOX,1275,1,580,2
SEWARD,AK,KENAI PENINSULA,2796,1,945,4
MAYFIELD,OH,CUYAHOGA,3337,2,318,2
WEST MILTON,OH,MIAMI,4828,2,34,1
NORWOOD,PA,DELAWARE,5897,1,98,2
DURHAM,NC,DURHAM,424700,14,85720,797
HUNTINGTON BEACH,CA,ORANGE,199223,7,23413,163
FRIDLEY,MN,ANOKA,27826,2,9136,77
OXFORD,MS,LAFAYETTE,38310,3,16641,93
KETCHIKAN,AK,KETCHIKAN GATEWAY,10652,2,2550,19
AGUADILLA,PR,AGUADILLA,10739,2,28371,97
STOCKBRIDGE,GA,HENRY,29904,2,21462,139
MECHANICSBURG,PA,CUMBERLAND,8990,1,11257,87
FOLSOM,CA,SACRAMENTO,81328,3,15911,115
COVINGTON,TN,TIPTON,8834,1,4690,31
KING OF PRUSSIA,PA,MONTGOMERY,21313,2,3229,26
ALEXIS,IL,WARREN,777,1,11,1
DELTON,MI,BARRY,879,1,566,4
WORTHINGTON,OH,FRANKLIN,14692,1,3641,33
WESTWOOD,NJ,BERGEN,11078,1,3343,35
ONALASKA,WI,LA CROSSE,18943,1,6518,54
HARDEEVILLE,SC,JASPER,7290,2,309,9
LYTLE,TX,ATASCOSA,4275,1,630,5
OXFORD,PA,CHESTER,5581,1,2266,8
VAN BUREN,MO,CARTER,798,1,549,3
DENTON,MD,CAROLINE,4871,1,1369,13
RURAL RETREAT,VA,WYTHE,1448,1,1003,4
HENDERSON,NE,YORK,985,1,1712,4
SALE CREEK,TN,HAMILTON,2781,2,667,3
MILACA,MN,MILLE LACS,2930,1,1906,6
ST. JOSEPH,MI,BERRIEN,8317,1,460,5
TRACY CITY,TN,GRUNDY,1397,1,1044,2
SOUTH AMBOY,NJ,MIDDLESEX,9176,1,472,3
HORICON,WI,DODGE,3645,1,695,2
LITTLEFORK,MN,KOOCHICHING,592,1,711,4
CHESANING,MI,SAGINAW,2238,1,1345,6
LONGVILLE,MN,CASS,150,1,727,2
HAZEL GREEN,AL,MADISON,3901,1,1139,3
NEW PHILADELPHIA,PA,SCHUYLKILL,1031,1,741,4
RUTHERFORD,TN,GIBSON,1067,1,1098,2
MAGDALENA,NM,SOCORRO,878,1,281,3
CAMBRIA,CA,SAN LUIS OBISPO,5647,1,337,3
CAPAC,MI,ST. CLAIR,1837,1,326,3
ALTADENA,CA,LOS ANGELES,44850,3,474,3
DUPONT,WA,PIERCE,9516,1,85,1
GARRISON,TX,NACOGDOCHES,873,1,111,1
STANFORD,MT,JUDITH BASIN,391,1,286,1
HOMINY,OK,OSAGE,3388,1,1204,3
PRESHO,SD,LYMAN,489,1,43,1
GILMAN,IL,IROQUOIS,2740,1,338,1
WILLS POINT,TX,VAN ZANDT,3651,1,351,3
CLAYCOMO,MO,CLAY,1514,2,20,1
DUNKIRK,IN,JAY,3402,1,170,1
FORESTVILLE,NY,CHAUTAUQUA,702,1,427,1
WAYNE,IL,DUPAGE,2429,1,23,1
ACTON,CA,LOS ANGELES,7232,1,11,1
RICHFIELD SPRINGS,NY,OTSEGO,1187,1,526,2
BRISBANE,CA,SAN MATEO,4671,1,27,2
YOUNGSTOWN,NY,NIAGARA,1880,1,441,2
MERTZTOWN,PA,BERKS,963,1,312,1
COTTONPORT,LA,AVOYELLES,3438,1,1294,3
HOULTON,WI,ST. CROIX,153,2,11,1
DUNDEE,MI,MONROE,4601,1,124,1
PINEVILLE,NC,MECKLENBURG,9028,1,14,1
CHOUTEAU,OK,MAYES,2093,1,849,2
GROTTOES,VA,ROCKINGHAM,4367,1,260,2
WAUBAY,SD,DAY,560,1,80,1
FRANKTON,IN,MADISON,1836,1,1361,1
LEWISBURG,OH,PREBLE,1746,1,86,1
BEACH,ND,GOLDEN VALLEY,1043,1,261,1
COCHRANVILLE,PA,CHESTER,635,1,15,1
SHAW,MS,BOLIVAR,1685,1,531,2
WILMERDING,PA,ALLEGHENY,2111,1,111,1
EAST TAWAS,MI,IOSCO,4239,1,101,2
GORDO,AL,PICKENS,1614,1,754,3
STANWOOD,MI,MECOSTA,212,1,1607,3
